order_id,region,customer_segment,product_category,channel,is_premium,is_returned,order_date,quantity,unit_price,discount_pct,revenue,cost,margin,margin_pct,nps,session_minutes,page_views,age,income_k,loyalty_points,shipping_days,delivery_score,campaign,items_in_cart,payment_method,repeat_customer
ORD-20250708,СПб,B,Мебель,online,True,False,2023-06-27 00:00:00,1,398.31,3.0,386.37,218.54,167.83,43.4,8.1,41.5,8,32,576.0,2563,5,4.0,NONE,5,cash,False
ORD-20250709,Казань,B,Спорт,mobile,False,False,2023-06-27 06:00:00,4,228.77,0.9,906.86,516.41,390.45,43.1,9.1,21.3,10,52,402.0,7329,5,3.6,NONE,4,cash,False
ORD-20250710,СПб,B,Спорт,mobile,False,False,2023-06-27 12:00:00,4,449.67,16.5,1501.89,902.4,599.49,39.9,6.7,106.2,12,45,421.0,5138,8,5.0,NONE,8,card,True
ORD-20250711,Казань,C,Продукты,online,True,False,2023-06-27 18:00:00,4,189.63,15.0,644.75,341.12,303.63,47.1,8.7,12.9,12,31,518.0,5443,12,4.2,NONE,6,credit,False
ORD-20250712,Москва,B,Электроника,online,False,False,2023-06-28 00:00:00,7,452.73,19.1,2563.83,1567.02,996.81,38.9,8.2,61.0,22,20,327.0,1287,13,5.0,NONE,10,card,False
ORD-20250713,Казань,A,Спорт,online,False,False,2023-06-28 06:00:00,2,647.87,21.8,1013.27,610.74,402.53,39.7,6.7,25.2,9,55,596.0,140,7,4.1,SUMMER,3,card,False
ORD-20250714,Казань,A,Электроника,store,False,False,2023-06-28 12:00:00,7,397.62,16.6,2321.29,1175.57,1145.72,49.4,8.7,30.9,14,46,406.0,959,8,4.6,NONE,11,card,False
ORD-20250715,Казань,C,Электроника,mobile,False,False,2023-06-28 18:00:00,6,300.56,15.9,1516.64,1089.95,426.69,28.1,7.5,20.5,17,66,416.0,4627,9,3.7,SUMMER,9,card,False
ORD-20250716,Новосибирск,B,Спорт,online,False,False,2023-06-29 00:00:00,4,60.92,13.0,212.01,102.06,109.95,51.9,8.4,12.3,13,30,463.0,7186,8,4.3,SALE20,5,wallet,False
ORD-20250717,Самара,B,Одежда,online,False,True,2023-06-29 06:00:00,4,67.44,14.2,231.46,165.42,66.04,28.5,7.2,21.8,9,67,623.0,3361,8,3.9,NEWYEAR,7,cash,True
ORD-20250718,Казань,A,Продукты,online,False,False,2023-06-29 12:00:00,3,494.4,24.4,1121.3,685.53,435.77,38.9,8.3,29.8,9,42,185.0,4327,13,4.6,SALE20,3,card,False
ORD-20250719,Новосибирск,C,Электроника,online,True,False,2023-06-29 18:00:00,5,26.19,1.2,129.39,76.94,52.45,40.5,9.0,33.7,12,59,269.0,6249,7,4.6,NEWYEAR,6,wallet,True
ORD-20250720,Самара,B,Одежда,mobile,False,False,2023-06-30 00:00:00,6,358.6,13.6,1859.0,1315.32,543.68,29.2,8.9,20.8,18,37,674.0,1492,8,3.7,NONE,6,cash,True
ORD-20250721,Самара,A,Одежда,mobile,False,False,2023-06-30 06:00:00,1,172.23,6.2,161.55,94.66,66.89,41.4,7.5,9.7,12,38,543.0,6021,5,5.0,NONE,3,wallet,True
ORD-20250722,Казань,B,Одежда,online,False,False,2023-06-30 12:00:00,7,125.04,18.1,716.83,387.72,329.11,45.9,8.2,41.9,16,51,375.0,5373,6,5.0,SALE20,10,card,False
ORD-20250723,СПб,B,Мебель,store,False,False,2023-06-30 18:00:00,1,186.52,18.7,151.64,75.42,76.22,50.3,7.8,17.4,5,27,459.0,1590,13,4.0,NONE,3,credit,True
ORD-20250724,СПб,C,Мебель,store,False,False,2023-07-01 00:00:00,2,347.23,6.6,648.63,425.73,222.9,34.4,8.5,63.0,11,61,568.0,3099,3,5.0,NONE,5,card,False
ORD-20250725,Новосибирск,C,Электроника,online,False,False,2023-07-01 06:00:00,5,268.66,19.0,1088.06,761.55,326.51,30.0,7.9,60.8,11,31,832.0,2532,10,4.8,NONE,6,card,False
ORD-20250726,Самара,C,Спорт,online,False,False,2023-07-01 12:00:00,1,283.68,16.1,238.0,143.53,94.47,39.7,6.8,12.1,6,48,378.0,7823,2,5.0,SALE20,4,cash,True
ORD-20250727,Москва,B,Продукты,online,False,False,2023-07-01 18:00:00,6,393.7,23.7,1802.35,963.81,838.54,46.5,8.9,39.5,14,57,757.0,1728,13,3.3,NEWYEAR,9,cash,False
ORD-20250728,СПб,C,Мебель,store,False,False,2023-07-02 00:00:00,2,313.12,20.4,498.49,365.02,133.47,26.8,9.9,46.5,8,37,561.0,7538,1,4.8,SALE20,6,credit,False
ORD-20250729,Новосибирск,B,Электроника,online,True,False,2023-07-02 06:00:00,3,93.46,19.3,226.28,145.72,80.56,35.6,8.0,18.6,20,32,309.0,4226,12,4.1,NONE,4,cash,False
ORD-20250730,СПб,B,Одежда,mobile,False,False,2023-07-02 12:00:00,5,471.51,3.5,2275.02,1395.63,879.39,38.7,7.7,85.5,9,51,351.0,443,12,3.9,SALE20,6,wallet,False
ORD-20250731,Казань,B,Спорт,mobile,False,False,2023-07-02 18:00:00,7,204.53,24.7,1078.1,741.34,336.76,31.2,7.0,49.4,13,32,725.0,654,1,4.2,NEWYEAR,9,card,True
ORD-20250732,СПб,B,Спорт,online,False,False,2023-07-03 00:00:00,2,285.24,19.9,456.96,251.43,205.53,45.0,7.9,13.8,8,42,787.0,985,13,4.5,NONE,2,wallet,True
ORD-20250733,Самара,A,Электроника,online,False,False,2023-07-03 06:00:00,6,569.84,21.1,2697.63,1809.82,887.81,32.9,6.8,26.5,10,32,438.0,4752,12,4.3,NONE,10,credit,False
ORD-20250734,Новосибирск,B,Мебель,mobile,False,False,2023-07-03 12:00:00,5,427.77,18.8,1736.73,964.24,772.49,44.5,9.2,41.1,11,49,694.0,7158,4,3.7,SALE20,7,wallet,True
ORD-20250735,Казань,C,Мебель,online,False,False,2023-07-03 18:00:00,4,193.49,21.4,608.35,320.85,287.5,47.3,6.1,19.5,13,34,515.0,3829,2,3.6,NONE,7,cash,False
ORD-20250736,Москва,B,Электроника,online,True,False,2023-07-04 00:00:00,7,276.91,15.2,1643.74,854.43,789.31,48.0,9.0,58.5,20,53,435.0,3054,1,4.2,SALE20,8,wallet,False
ORD-20250737,СПб,C,Спорт,store,False,False,2023-07-04 06:00:00,5,158.03,0.3,787.77,563.31,224.46,28.5,10.0,109.4,10,46,482.0,4485,13,3.5,NONE,6,wallet,True
ORD-20250738,Москва,B,Электроника,online,False,False,2023-07-04 12:00:00,6,34.27,11.6,181.75,125.71,56.04,30.8,9.4,22.1,13,21,256.0,1725,13,4.4,SALE20,8,cash,True
ORD-20250739,СПб,A,Спорт,mobile,False,False,2023-07-04 18:00:00,5,458.26,6.2,2149.24,1101.43,1047.81,48.8,10.0,23.9,12,54,401.0,6707,7,4.4,SUMMER,7,cash,True
ORD-20250740,СПб,A,Электроника,online,False,False,2023-07-05 00:00:00,4,478.56,7.8,1764.95,831.39,933.56,52.9,8.5,17.0,9,53,362.0,2633,11,3.9,NONE,7,credit,False
ORD-20250741,Москва,C,Мебель,online,False,False,2023-07-05 06:00:00,3,181.32,6.9,506.44,251.39,255.05,50.4,10.0,26.4,9,38,667.0,3900,4,3.2,NONE,7,cash,True
ORD-20250742,Москва,B,Одежда,online,False,False,2023-07-05 12:00:00,2,33.57,15.8,56.54,30.66,25.88,45.8,8.9,33.9,10,46,494.0,1624,1,3.9,SUMMER,5,credit,True
ORD-20250743,СПб,B,Мебель,online,False,False,2023-07-05 18:00:00,1,287.27,19.7,230.68,146.01,84.67,36.7,9.6,5.6,10,38,407.0,6296,9,4.1,SUMMER,4,card,True
ORD-20250744,Москва,B,Мебель,online,False,True,2023-07-06 00:00:00,3,60.51,21.7,142.13,92.33,49.8,35.0,9.0,17.6,15,46,698.0,5048,4,4.2,NONE,3,cash,True
ORD-20250745,СПб,C,Продукты,store,False,False,2023-07-06 06:00:00,6,174.36,21.9,817.03,395.59,421.44,51.6,8.9,18.5,14,61,244.0,7484,12,5.0,NONE,8,credit,False
ORD-20250746,Москва,B,Мебель,online,False,False,2023-07-06 12:00:00,3,401.23,0.5,1197.67,702.31,495.36,41.4,8.7,14.9,15,21,305.0,6560,12,4.5,SALE20,3,card,True
ORD-20250747,Казань,A,Мебель,online,True,True,2023-07-06 18:00:00,4,169.74,18.9,550.63,333.84,216.79,39.4,10.0,74.6,9,28,741.0,728,13,4.7,SALE20,6,card,True
ORD-20250748,Самара,C,Одежда,mobile,True,False,2023-07-07 00:00:00,3,345.19,23.3,794.28,419.19,375.09,47.2,6.1,25.2,13,49,578.0,4935,8,3.8,NEWYEAR,7,wallet,False
ORD-20250749,Новосибирск,C,Спорт,mobile,False,False,2023-07-07 06:00:00,6,267.79,19.3,1296.65,867.39,429.26,33.1,7.5,27.8,14,49,237.0,615,3,5.0,SALE20,9,wallet,True
ORD-20250750,Самара,C,Электроника,store,False,False,2023-07-07 12:00:00,5,102.13,2.9,495.82,311.65,184.17,37.1,7.0,66.9,12,54,488.0,5329,6,4.8,NEWYEAR,6,cash,True
ORD-20250751,Москва,A,Продукты,online,True,False,2023-07-07 18:00:00,3,171.62,23.9,391.8,262.21,129.59,33.1,7.6,10.6,10,46,269.0,1475,10,4.4,NEWYEAR,3,credit,True
ORD-20250752,Москва,C,Мебель,online,True,False,2023-07-08 00:00:00,7,34.93,12.6,213.69,140.94,72.75,34.0,8.5,98.6,17,51,377.0,1732,11,3.8,NONE,8,cash,False
ORD-20250753,Самара,B,Мебель,mobile,False,False,2023-07-08 06:00:00,1,438.2,14.4,375.1,269.72,105.38,28.1,6.9,53.8,3,41,537.0,5817,3,4.8,SALE20,4,cash,False
ORD-20250754,Самара,A,Одежда,mobile,True,False,2023-07-08 12:00:00,1,57.23,7.1,53.17,34.66,18.51,34.8,7.7,17.3,9,19,441.0,1886,1,4.6,SALE20,2,cash,True
ORD-20250755,СПб,B,Спорт,online,False,False,2023-07-08 18:00:00,1,316.89,21.2,249.71,172.31,77.4,31.0,5.9,22.2,8,64,435.0,5091,1,3.2,SUMMER,3,cash,False
ORD-20250756,Новосибирск,C,Спорт,store,False,False,2023-07-09 00:00:00,1,283.66,21.9,221.54,133.55,87.99,39.7,8.4,41.9,8,36,322.0,1566,6,4.9,SALE20,3,wallet,True
ORD-20250757,Самара,B,Электроника,mobile,False,False,2023-07-09 06:00:00,2,135.0,20.4,214.93,112.01,102.92,47.9,7.8,107.6,8,18,709.0,4822,3,5.0,NEWYEAR,2,wallet,False
ORD-20250758,Казань,A,Электроника,online,False,False,2023-07-09 12:00:00,5,274.96,5.2,1303.32,622.03,681.29,52.3,9.9,26.8,13,50,545.0,7854,13,3.6,NONE,8,cash,True
ORD-20250759,Самара,B,Продукты,mobile,False,False,2023-07-09 18:00:00,6,153.98,3.2,894.33,533.77,360.56,40.3,8.2,82.9,13,59,324.0,5386,10,5.0,SALE20,10,cash,True
ORD-20250760,Москва,B,Электроника,online,False,False,2023-07-10 00:00:00,1,402.85,24.4,304.55,209.99,94.56,31.0,7.6,4.1,6,34,469.0,1687,10,4.2,NONE,3,wallet,False
ORD-20250761,Самара,C,Электроника,online,False,False,2023-07-10 06:00:00,1,373.32,21.8,291.93,182.46,109.47,37.5,8.7,59.6,13,39,395.0,3665,2,4.3,SALE20,3,card,True
ORD-20250762,СПб,A,Спорт,online,False,False,2023-07-10 12:00:00,7,679.83,21.4,3740.42,1712.16,2028.26,54.2,9.2,41.9,16,67,359.0,1891,3,3.3,NONE,10,card,True
ORD-20250763,Москва,B,Продукты,online,False,False,2023-07-10 18:00:00,6,44.06,19.5,212.79,111.03,101.76,47.8,8.7,22.1,15,60,474.0,2324,10,4.2,SALE20,9,card,True
ORD-20250764,Самара,C,Спорт,online,False,False,2023-07-11 00:00:00,6,256.6,2.7,1498.02,872.33,625.69,41.8,8.8,70.5,15,57,873.0,3421,11,3.7,NONE,7,cash,True
ORD-20250765,Москва,C,Мебель,mobile,False,False,2023-07-11 06:00:00,5,222.48,12.9,968.88,552.9,415.98,42.9,9.1,26.3,19,41,316.0,1481,13,4.1,NEWYEAR,7,card,True
ORD-20250766,Москва,C,Мебель,mobile,False,False,2023-07-11 12:00:00,3,349.29,2.9,1017.48,670.72,346.76,34.1,7.8,51.4,11,24,560.0,2086,7,4.2,NONE,5,wallet,False
ORD-20250767,Москва,A,Одежда,online,False,True,2023-07-11 18:00:00,3,410.47,10.6,1100.88,553.44,547.44,49.7,8.7,15.8,9,27,629.0,7515,10,3.3,NONE,7,cash,True
ORD-20250768,Новосибирск,C,Мебель,online,False,False,2023-07-12 00:00:00,3,175.62,4.0,505.77,283.71,222.06,43.9,9.4,39.2,12,61,543.0,5712,3,4.1,NONE,7,card,True
ORD-20250769,Новосибирск,B,Электроника,mobile,False,False,2023-07-12 06:00:00,4,229.97,12.0,809.51,494.45,315.06,38.9,10.0,49.1,11,47,644.0,1984,4,4.4,NONE,6,wallet,False
ORD-20250770,Казань,B,Одежда,online,True,False,2023-07-12 12:00:00,1,428.27,16.8,356.32,265.5,90.82,25.5,6.7,26.7,8,40,435.0,161,10,4.9,NONE,5,credit,True
ORD-20250771,СПб,B,Спорт,online,False,False,2023-07-12 18:00:00,7,339.33,21.0,1876.5,1365.27,511.23,27.2,6.2,39.5,18,68,544.0,2729,12,2.8,NONE,10,card,False
ORD-20250772,Казань,C,Мебель,online,False,False,2023-07-13 00:00:00,7,34.72,2.0,238.15,134.44,103.71,43.5,9.4,49.2,12,27,470.0,1294,2,5.0,SALE20,9,card,True
ORD-20250773,Самара,B,Одежда,mobile,False,False,2023-07-13 06:00:00,1,467.43,22.3,363.19,199.83,163.36,45.0,9.6,19.0,7,23,268.0,5770,11,5.0,NEWYEAR,3,credit,True
ORD-20250774,Казань,C,Спорт,store,False,True,2023-07-13 12:00:00,4,256.94,4.7,979.44,719.8,259.64,26.5,9.1,32.4,14,34,295.0,3452,10,3.7,NONE,7,credit,False
ORD-20250775,СПб,C,Продукты,online,True,False,2023-07-13 18:00:00,3,64.48,23.6,147.79,104.71,43.08,29.1,7.3,28.8,12,64,682.0,6006,8,4.7,NONE,7,cash,False
ORD-20250776,СПб,C,Мебель,mobile,False,False,2023-07-14 00:00:00,3,179.98,12.0,475.16,315.06,160.1,33.7,9.6,29.0,9,63,372.0,6617,11,5.0,NONE,3,cash,True
ORD-20250777,Казань,B,Электроника,mobile,False,False,2023-07-14 06:00:00,3,132.82,1.4,392.89,250.07,142.82,36.4,6.6,20.4,13,50,393.0,4224,13,4.4,NEWYEAR,6,wallet,True
ORD-20250778,СПб,B,Электроника,store,False,False,2023-07-14 12:00:00,4,299.77,19.8,961.68,643.04,318.64,33.1,8.9,28.9,5,25,607.0,6149,3,2.8,NONE,8,wallet,False
ORD-20250779,Казань,B,Спорт,mobile,True,False,2023-07-14 18:00:00,7,282.56,1.2,1954.16,1295.45,658.71,33.7,8.2,120.9,19,60,426.0,4142,3,4.0,NEWYEAR,11,cash,True
ORD-20250780,Москва,B,Спорт,online,False,False,2023-07-15 00:00:00,6,485.43,15.7,2455.3,1721.22,734.08,29.9,8.5,61.3,11,62,594.0,5172,12,5.0,SUMMER,6,credit,True
ORD-20250781,Москва,B,Одежда,online,False,False,2023-07-15 06:00:00,7,37.03,19.9,207.63,138.5,69.13,33.3,8.9,28.6,15,60,428.0,7733,1,4.1,NONE,9,wallet,True
ORD-20250782,Новосибирск,B,Спорт,online,False,False,2023-07-15 12:00:00,2,230.66,11.6,407.8,263.06,144.74,35.5,8.4,13.1,16,59,296.0,7674,9,3.7,SALE20,4,cash,True
ORD-20250783,СПб,C,Спорт,online,True,False,2023-07-15 18:00:00,6,74.71,17.0,372.06,271.99,100.07,26.9,7.6,27.5,13,24,671.0,3699,4,4.0,NONE,7,credit,True
ORD-20250784,Казань,C,Одежда,mobile,False,False,2023-07-16 00:00:00,3,15.59,14.3,40.08,29.35,10.73,26.8,7.2,30.6,12,66,322.0,4238,6,4.5,NEWYEAR,5,card,True
ORD-20250785,Москва,B,Одежда,online,True,False,2023-07-16 06:00:00,3,391.3,1.8,1152.77,662.91,489.86,42.5,10.0,50.9,14,38,740.0,7190,4,4.4,NONE,7,card,True
ORD-20250786,Новосибирск,B,Продукты,mobile,True,False,2023-07-16 12:00:00,1,381.25,17.3,315.29,236.33,78.96,25.0,7.8,33.5,8,59,562.0,499,6,4.3,SALE20,1,cash,True
ORD-20250787,СПб,B,Одежда,online,False,True,2023-07-16 18:00:00,7,467.76,23.8,2495.03,1417.02,1078.01,43.2,8.2,32.7,13,47,363.0,7893,3,5.0,SUMMER,10,credit,True
ORD-20250788,СПб,C,Одежда,mobile,False,False,2023-07-17 00:00:00,1,223.7,8.6,204.46,107.28,97.18,47.5,10.0,24.7,6,36,567.0,5055,7,4.7,NONE,2,wallet,False
ORD-20250789,Казань,A,Одежда,online,False,False,2023-07-17 06:00:00,4,189.48,3.2,733.65,375.79,357.86,48.8,8.7,20.9,9,60,371.0,506,8,4.3,SALE20,7,wallet,False
ORD-20250790,Новосибирск,B,Мебель,mobile,False,False,2023-07-17 12:00:00,7,187.86,6.4,1230.87,597.8,633.07,51.4,9.0,26.2,10,34,329.0,4490,4,5.0,SALE20,10,wallet,False
ORD-20250791,Самара,A,Продукты,mobile,False,False,2023-07-17 18:00:00,5,428.74,15.9,1802.83,1008.64,794.19,44.1,9.5,77.6,17,33,487.0,5250,2,4.3,SALE20,8,wallet,False
ORD-20250792,Москва,C,Спорт,mobile,False,False,2023-07-18 00:00:00,1,238.58,24.6,179.89,133.2,46.69,26.0,9.2,28.6,7,28,610.0,4465,4,4.1,NONE,1,credit,True
ORD-20250793,Москва,B,Спорт,online,True,False,2023-07-18 06:00:00,7,30.87,20.3,172.23,94.27,77.96,45.3,8.3,31.5,12,68,499.0,7707,9,3.8,NONE,9,wallet,False
ORD-20250794,СПб,C,Электроника,mobile,False,False,2023-07-18 12:00:00,5,342.19,19.5,1377.3,999.74,377.56,27.4,7.9,17.3,14,25,333.0,3673,1,3.5,NEWYEAR,8,cash,True
ORD-20250795,Москва,C,Мебель,store,False,False,2023-07-18 18:00:00,2,347.83,9.0,633.04,305.22,327.82,51.8,7.2,30.1,11,20,261.0,3551,2,3.3,NONE,5,card,True
ORD-20250796,Казань,C,Мебель,mobile,False,False,2023-07-19 00:00:00,2,300.95,15.3,509.81,251.81,258.0,50.6,10.0,43.0,6,20,417.0,1660,8,3.4,SALE20,3,card,True
ORD-20250797,СПб,B,Электроника,online,False,False,2023-07-19 06:00:00,7,132.4,10.1,833.22,415.72,417.5,50.1,7.7,25.9,20,47,288.0,3039,6,4.4,SALE20,11,cash,True
ORD-20250798,Москва,C,Мебель,online,False,False,2023-07-19 12:00:00,5,135.42,1.5,666.94,410.07,256.87,38.5,8.2,17.5,14,23,430.0,4177,1,3.9,NONE,6,wallet,True
ORD-20250799,Самара,B,Продукты,mobile,False,False,2023-07-19 18:00:00,3,354.19,12.3,931.87,696.63,235.24,25.2,7.9,41.2,16,51,441.0,2995,7,5.0,NONE,6,card,False
ORD-20250800,СПб,B,Спорт,online,False,False,2023-07-20 00:00:00,3,159.81,13.7,413.75,211.51,202.24,48.9,8.0,30.6,13,34,594.0,641,11,3.7,NONE,4,card,True
ORD-20250801,СПб,B,Продукты,mobile,False,False,2023-07-20 06:00:00,7,199.99,21.2,1103.17,606.9,496.27,45.0,5.9,21.9,16,47,579.0,6093,3,4.3,NONE,10,wallet,True
ORD-20250802,Москва,B,Продукты,store,False,False,2023-07-20 12:00:00,3,337.44,19.1,818.97,578.2,240.77,29.4,6.0,35.2,18,68,662.0,2159,10,4.6,SUMMER,4,card,True
ORD-20250803,Новосибирск,A,Мебель,online,False,False,2023-07-20 18:00:00,4,37.33,11.4,132.31,80.62,51.69,39.1,8.5,49.7,17,21,444.0,5358,13,4.7,SALE20,7,credit,True
ORD-20250804,Самара,B,Мебель,online,False,True,2023-07-21 00:00:00,1,77.54,12.4,67.93,37.6,30.33,44.6,10.0,51.0,14,45,381.0,7796,8,3.7,NONE,1,credit,False
ORD-20250805,СПб,C,Мебель,online,False,False,2023-07-21 06:00:00,2,20.73,19.8,33.25,19.18,14.07,42.3,9.8,57.9,15,41,533.0,3513,2,4.2,SALE20,5,cash,True
ORD-20250806,Новосибирск,A,Продукты,online,True,False,2023-07-21 12:00:00,6,196.27,7.2,1092.82,732.76,360.06,32.9,8.7,21.3,19,18,530.0,295,13,4.0,SALE20,8,credit,True
ORD-20250807,СПб,A,Продукты,mobile,False,False,2023-07-21 18:00:00,6,344.03,9.0,1878.39,1049.48,828.91,44.1,8.9,20.9,9,28,520.0,4679,3,4.8,NONE,9,card,False
ORD-20250808,СПб,C,Спорт,online,False,False,2023-07-22 00:00:00,7,317.7,22.6,1721.32,1116.61,604.71,35.1,8.6,25.3,16,49,960.0,399,11,4.3,NONE,11,card,True
ORD-20250809,СПб,C,Спорт,mobile,True,False,2023-07-22 06:00:00,1,73.25,19.0,59.33,40.95,18.38,31.0,9.2,10.8,11,46,583.0,4791,5,5.0,SALE20,5,wallet,True
ORD-20250810,Москва,A,Одежда,online,False,False,2023-07-22 12:00:00,4,258.81,23.6,790.93,369.41,421.52,53.3,8.6,15.5,10,53,718.0,7804,12,5.0,NONE,6,credit,False
ORD-20250811,Казань,B,Мебель,online,True,False,2023-07-22 18:00:00,2,14.62,22.0,22.81,15.4,7.41,32.5,7.7,9.7,8,37,290.0,2334,11,4.8,NONE,5,cash,True
ORD-20250812,Самара,B,Электроника,online,False,False,2023-07-23 00:00:00,6,237.09,19.1,1150.82,843.88,306.94,26.7,7.6,40.7,9,20,303.0,2737,6,3.3,NONE,6,card,False
ORD-20250813,Казань,A,Одежда,online,False,False,2023-07-23 06:00:00,2,31.37,6.5,58.67,27.82,30.85,52.6,10.0,21.3,10,60,328.0,49,8,5.0,NEWYEAR,2,credit,False
ORD-20250814,Казань,A,Продукты,store,True,False,2023-07-23 12:00:00,1,235.1,13.0,204.53,97.05,107.48,52.5,7.3,19.9,7,28,450.0,2046,2,5.0,NEWYEAR,2,cash,False
ORD-20250815,СПб,B,Одежда,online,False,False,2023-07-23 18:00:00,6,417.11,10.4,2242.4,1423.1,819.3,36.5,8.3,40.9,17,21,422.0,30,5,3.5,SALE20,7,cash,True
ORD-20250816,Новосибирск,B,Спорт,online,True,False,2023-07-24 00:00:00,1,468.66,9.8,422.73,276.01,146.72,34.7,8.7,7.5,8,29,497.0,4299,12,3.4,NEWYEAR,3,cash,False
ORD-20250817,Новосибирск,B,Спорт,mobile,False,False,2023-07-24 06:00:00,7,189.95,19.5,1070.37,630.11,440.26,41.1,5.8,21.9,14,40,866.0,3592,7,4.1,NONE,8,credit,True
ORD-20250818,Казань,B,Электроника,online,False,False,2023-07-24 12:00:00,6,148.69,9.7,805.58,588.61,216.97,26.9,9.0,24.8,13,31,431.0,4913,4,4.7,NONE,8,card,True
ORD-20250819,Самара,B,Одежда,store,False,False,2023-07-24 18:00:00,5,381.68,3.7,1837.8,896.83,940.97,51.2,10.0,15.0,17,62,543.0,5491,12,4.5,NEWYEAR,8,cash,True
ORD-20250820,Самара,A,Электроника,online,False,False,2023-07-25 00:00:00,2,492.81,8.7,899.86,436.93,462.93,51.4,6.8,13.0,8,48,461.0,303,9,5.0,NONE,4,card,True
ORD-20250821,Новосибирск,B,Электроника,online,True,False,2023-07-25 06:00:00,2,195.27,20.2,311.65,141.2,170.45,54.7,8.2,8.3,7,52,689.0,7376,6,5.0,NONE,2,card,False
ORD-20250822,Новосибирск,C,Продукты,online,False,False,2023-07-25 12:00:00,2,340.22,12.7,594.02,413.8,180.22,30.3,7.4,58.5,12,21,577.0,2167,3,4.8,NONE,4,credit,True
ORD-20250823,Новосибирск,C,Мебель,mobile,True,False,2023-07-25 18:00:00,3,174.23,0.3,521.12,248.6,272.52,52.3,8.5,12.9,9,27,438.0,6713,4,3.9,NONE,7,wallet,True
ORD-20250824,Москва,B,Мебель,mobile,False,False,2023-07-26 00:00:00,2,468.58,15.6,790.97,499.11,291.86,36.9,7.2,20.3,8,47,657.0,7482,6,3.3,SALE20,5,card,False
ORD-20250825,Казань,A,Продукты,online,True,False,2023-07-26 06:00:00,2,620.31,4.4,1186.03,864.48,321.55,27.1,7.5,16.6,9,60,571.0,2767,3,5.0,NONE,2,card,True
ORD-20250826,Казань,C,Продукты,mobile,False,False,2023-07-26 12:00:00,3,356.04,2.7,1039.29,484.1,555.19,53.4,10.0,16.5,8,64,631.0,6267,4,3.7,NONE,7,cash,True
ORD-20250827,Самара,B,Одежда,mobile,False,True,2023-07-26 18:00:00,1,63.32,7.6,58.5,28.38,30.12,51.5,10.0,7.3,7,35,455.0,4315,11,4.4,SUMMER,5,credit,False
ORD-20250828,Казань,B,Спорт,store,False,False,2023-07-27 00:00:00,7,140.86,19.3,795.7,565.99,229.71,28.9,8.1,37.1,18,64,583.0,5021,10,4.1,NONE,10,wallet,False
ORD-20250829,Казань,C,Спорт,online,False,False,2023-07-27 06:00:00,6,143.87,1.3,852.02,454.35,397.67,46.7,8.2,54.3,13,45,408.0,3592,4,4.2,NONE,10,credit,True
ORD-20250830,Казань,B,Одежда,online,False,False,2023-07-27 12:00:00,2,374.27,5.2,709.62,409.24,300.38,42.3,9.8,8.7,9,54,298.0,705,8,4.9,NONE,4,wallet,True
ORD-20250831,Казань,B,Электроника,mobile,True,False,2023-07-27 18:00:00,2,153.91,5.1,292.12,182.31,109.81,37.6,9.3,28.1,10,48,372.0,1655,7,3.9,SALE20,6,wallet,True
ORD-20250832,Самара,B,Продукты,online,False,False,2023-07-28 00:00:00,7,111.44,20.6,619.38,411.87,207.51,33.5,4.1,38.8,16,69,571.0,1762,12,3.6,NEWYEAR,7,credit,True
ORD-20250833,Самара,B,Мебель,mobile,True,False,2023-07-28 06:00:00,1,178.44,6.3,167.19,84.46,82.73,49.5,10.0,38.8,15,24,553.0,1660,10,4.4,SUMMER,1,card,False
ORD-20250834,Казань,A,Одежда,mobile,True,False,2023-07-28 12:00:00,6,227.31,14.5,1166.11,830.42,335.69,28.8,7.9,45.3,16,46,340.0,5511,11,3.6,NONE,8,card,False
